Num,Timestamp,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle,Robot_ProtectiveStop,grip_lost,avg_current,avg_temperature,avg_speed
1045,2022-10-26 08:34:53.093000+00:00,-0.53294026851654,31.25,-1.48764181137084,33.25,-1.51095497608184,33.6875,0.0502500757575035,36.75,0.0508144274353981,37.8125,0.0517734065651893,36.9375,0.093577466905117,0.136178135871887,-2.54641056060791,0.390945345163345,3.52264880495937e-21,-0.495650947093963,0.0826457738876342,40,0,False,-0.5631165243685214,34.947916666666664,-0.4035600932935874
1046,2022-10-26 08:34:54.108000+00:00,-0.0488419868052005,31.25,-1.83773016929626,33.3125,-1.61155915260314,33.6875,-0.463524371385574,36.75,0.0633008182048797,37.8125,0.0177025198936462,36.9375,0.0,7.1661161200609e-05,0.000584037450607866,5.60519385729926e-44,0.0,0.0,0.0807792544364929,40,0,False,-0.6467753903319414,34.958333333333336,0.00010928310196807918
1048,2022-10-26 08:34:56.116000+00:00,-0.0772090256214141,31.25,-1.59553325176239,33.3125,-0.764211893081665,33.6875,-0.667182266712188,36.75,-0.133643865585327,37.8125,-0.0219052862375974,36.9375,0.0,0.0,0.0,-5.0257107503393e-13,-5.10695435227533e-25,9.22353137866593e-05,0.0775535702705383,40,0,False,-0.5432809315000969,34.958333333333336,1.5372552214014703e-05
1049,2022-10-26 08:34:57.117000+00:00,-0.0717450529336929,31.25,-1.65182173252105,33.3125,-0.773397564888,33.625,-0.678053200244903,36.75,-0.109971240162849,37.8125,-0.0115418704226613,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169807255268096,40,0,False,-0.5494217768621927,34.958333333333336,0.0
1050,2022-10-26 08:34:58.123000+00:00,-0.289152264595031,31.25,-1.76613628864288,33.3125,-2.41811037063598,33.6875,-0.0895369797945022,36.75,0.179935187101364,37.8125,-0.197694689035415,36.9375,0.27476942539215,0.0118935760110616,-0.0484413020312786,1.34251904487609,-0.0457152724266052,-1.62157714366912,0.0851919054985046,40,0,False,-0.7634492342670739,34.958333333333336,-0.014425278641283698
1051,2022-10-26 08:34:59.129000+00:00,-2.49245834350585,31.25,-2.03035569190979,33.3125,-0.963530778884887,33.6875,-0.637828528881073,36.75,0.796561956405639,37.8125,-0.150695130228996,37.0,-4.8269772620465e-37,0.00741277821362018,0.242168217897415,-0.0501193515956401,-8.33665180834941e-05,0.050014492124319,0.0807793140411377,40,0,False,-0.913051086167493,34.96875,0.04156546168693843
1052,2022-10-26 08:35:00.131000+00:00,-0.188505142927169,31.25,-1.53761875629425,33.375,-0.750821232795715,33.6875,-0.853054404258728,36.75,-0.166571855545043,37.8125,-0.197762832045555,37.0,0.131031662225723,-0.00578055484220385,-6.66394334984943e-05,-0.222174599766731,-0.0545296855270862,0.0553913228213787,0.0820523500442504,40,0,True,-0.61572237064441,34.979166666666664,-0.01602141575373631
1053,2022-10-26 08:35:01.137000+00:00,-0.171279415488243,31.25,-2.64585089683532,33.3125,-0.838103890419006,33.6875,-0.730677545070648,36.75,-0.04581730812788,37.8125,-0.048571653664112,36.9375,-7.24801211617887e-05,0.0,0.0,0.0,-7.79354561709676e-40,0.0,0.0896044969558715,40,0,True,-0.7467167849342015,34.958333333333336,-1.208002019363145e-05
1054,2022-10-26 08:35:02.140000+00:00,-0.158514887094497,31.25,-2.49751257896423,33.3125,-0.972803115844726,33.6875,-0.509332835674285,36.75,-0.0190206430852413,37.8125,0.0889849588274955,37.0,-4.59649127356224e-26,0.0,0.0,6.51356676826253e-05,0.0,0.0,0.0858715176582336,40,0,True,-0.6780331836392474,34.96875,1.0855944613770883e-05
1055,2022-10-26 08:35:03.144000+00:00,-0.0920146778225898,31.25,-2.10670351982116,33.3125,-0.948832690715789,33.625,-0.507793962955474,36.75,-0.0256807953119277,37.8125,0.0763436630368232,36.9375,8.53123438560032e-09,0.0,0.0,0.0,0.0,0.0,0.0863787531852722,40,0,True,-0.6007803305983529,34.947916666666664,1.4218723976000532e-09
1056,2022-10-26 08:35:04.150000+00:00,-0.0669318586587905,31.3125,-2.03323554992675,33.3125,-1.02448463439941,33.625,-0.611950159072876,36.75,-0.00512216566130518,37.8125,0.0805836915969848,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851919054985046,40,0,True,-0.6101901126870245,34.96875,0.0
1057,2022-10-26 08:35:05.159000+00:00,-0.0803970545530319,31.25,-2.04238224029541,33.375,-1.07665729522705,33.625,-0.614838063716888,36.8125,-0.00206792447715997,37.8125,0.06613489985466,37.0,0.0,0.0,0.0,0.0,0.0,-2.57952635608743e-36,0.0801857113838195,40,0,True,-0.6250346130691466,34.979166666666664,-4.29921059347905e-37
1058,2022-10-26 08:35:06.161000+00:00,-0.0480494648218154,31.25,-2.02407622337341,33.3125,-1.10376965999603,33.6875,-0.603113234043121,36.75,-0.0170985478907823,37.8125,0.0669083520770073,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851057171821594,40,0,True,-0.6215331296746919,34.96875,0.0
1059,2022-10-26 08:35:07.169000+00:00,-0.0672453343868255,31.25,-2.00599288940429,33.3125,-1.1117787361145,33.6875,-0.607890784740448,36.8125,-0.00903240591287613,37.8125,0.0533761456608772,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813727378845214,40,0,True,-0.6247606674830104,34.979166666666664,0.0
1060,2022-10-26 08:35:08.174000+00:00,-0.100101768970489,31.25,-2.53957056999206,33.375,-0.808100700378418,33.6875,-0.326008409261703,36.75,0.0478279404342174,37.8125,0.186275750398635,37.0,-0.342249512672424,0.000307074602460488,-0.00200892309658229,0.252649039030075,0.0122495433315634,0.0746964737772941,0.0901979207992553,40,0,False,-0.5899462929616363,34.979166666666664,-0.000726050837935544
1061,2022-10-26 08:35:09.175000+00:00,-0.213182613253593,31.3125,-2.68804883956909,33.375,-0.937985122203826,33.6875,-0.414322733879089,36.75,0.0632373467087745,37.8125,0.0984578877687454,37.0,-0.000102837424492463,7.6748340755578e-14,0.0,0.000218674802454188,0.0,0.0,0.078319251537323,40,0,False,-0.6819740124046797,34.989583333333336,1.9306229673078893e-05
1062,2022-10-26 08:35:10.180000+00:00,-0.139473631978034,31.25,-2.42864990234375,33.375,-1.01275396347045,33.6875,-0.464119732379913,36.8125,0.0263509508222341,37.8125,0.0660119503736496,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087651789188385,40,0,False,-0.6587723881627107,34.989583333333336,0.0
1063,2022-10-26 08:35:11.184000+00:00,0.319843053817749,31.25,-1.47070598602294,33.375,-1.4987815618515,33.6875,-0.802099645137786,36.8125,-0.169611126184463,37.8125,-0.126926094293594,37.0,0.748933553695678,-0.000498736917506903,0.023726500570774,-0.553948521614074,-0.0251372624188661,-0.215210750699043,0.0857853293418884,41,0,False,-0.6247135599454223,34.989583333333336,-0.003689202897173005
1064,2022-10-26 08:35:12.189000+00:00,0.249763384461402,31.3125,-2.43401861190795,33.375,-1.17989432811737,33.6875,-0.673831760883331,36.8125,-0.656833291053772,37.875,-0.140298753976821,37.0625,-0.00237517594359815,-3.25117143802344e-05,0.00427075428888201,-0.000716259644832462,0.00233739055693149,-0.00104341271799057,0.269785523414611,41,0,False,-0.8058522269129736,35.020833333333336,0.00040679747083534725
1065,2022-10-26 08:35:13.191000+00:00,-5.82745265960693,31.25,-2.60423970222473,33.3125,-2.22025895118713,33.6875,-0.413291037082672,36.75,4.08938884735107,37.8125,0.0379029810428619,37.0,0.0212996415793895,-0.0114092240110039,-0.9125297665596,0.204267010092735,-0.00223238975740969,-0.184185713529586,0.0819661021232605,41,0,False,-1.1563250869512551,34.96875,-0.1474650736975792
1066,2022-10-26 08:35:14.195000+00:00,-0.474295705556869,31.3125,-4.12948942184448,33.375,-1.48999464511871,33.6875,-0.898995995521545,36.8125,0.916335940361023,37.875,0.132396250963211,37.0,-0.0669380724430084,0.11714344471693,-0.0189832635223865,-0.217375174164772,0.0109223164618015,0.272351056337356,0.0800996422767639,41,0,False,-0.9906739294528949,35.010416666666664,0.016186717897653437
1067,2022-10-26 08:35:15.202000+00:00,-0.157960832118988,31.3125,-2.97591733932495,33.3125,-1.97025179862976,33.6875,-2.3264718055725,36.8125,1.02976787090301,37.875,0.206265807151794,37.0625,0.128928512334823,0.0318333879113197,0.0053902119398117,-0.505489766597747,0.0210506133735179,0.312915980815887,0.0844261646270752,41,0,False,-1.0324280162652324,35.010416666666664,-0.000895176703731293
1068,2022-10-26 08:35:16.209000+00:00,-0.241190716624259,31.3125,-2.65732765197753,33.375,-1.07272160053253,33.6875,-0.726689100265502,36.8125,0.0641340166330337,37.875,-0.0828000456094741,37.0625,-0.0146966967731714,0.000292682758299633,-0.00911818072199821,-0.00809152517467737,-0.000187032768735662,-0.00256248959340155,0.182537794113159,41,0,False,-0.7860991830627103,35.020833333333336,-0.005727207045614094
1069,2022-10-26 08:35:17.216000+00:00,-0.155297309160232,31.3125,-1.86336112022399,33.375,-0.943385899066925,33.6875,-0.519414722919464,36.8125,0.0819806158542633,37.8125,0.0232739821076393,37.0625,0.000198826761334203,0.0,0.0,0.0,1.10028617618905e-13,7.82894197992191e-24,0.0845122337341308,41,0,False,-0.5627007422347847,35.010416666666664,3.31377935740386e-05
1070,2022-10-26 08:35:18.224000+00:00,-0.136887356638908,31.3125,-1.86493921279907,33.375,-0.914878189563751,33.6875,-0.535572588443756,36.8125,0.0588929802179336,37.8125,0.0216445121914148,37.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0820523500442504,41,0,False,-0.5619566425060228,35.010416666666664,0.0
1071,2022-10-26 08:35:19.227000+00:00,-0.115729972720146,31.3125,-2.69931960105896,33.375,-1.27913653850555,33.6875,-0.379583954811096,36.8125,0.146689087152481,37.875,-0.131825730204582,37.0625,-0.0869535133242607,0.000562916742637753,-0.00490258773788809,0.158147230744361,-0.00450726319104433,-0.0743846669793129,0.0788266062736511,41,0,False,-0.7431511183579755,35.020833333333336,-0.0020063139575845442
1072,2022-10-26 08:35:20.230000+00:00,-0.314290761947631,31.3125,-2.752126455307,33.375,-1.69597601890563,33.6875,-0.207886710762977,36.8125,0.210195958614349,37.875,-0.171238094568252,37.0625,-0.0160297229886055,0.00540877087041735,-0.0255765654146671,0.643677532672882,-0.0239224229007959,-0.64267212152481,0.0814588069915771,41,0,False,-0.8218870138128568,35.020833333333336,-0.009852421547596543
1073,2022-10-26 08:35:21.234000+00:00,4.15681171417236,31.3125,-1.96631157398223,33.375,-0.713965654373169,33.75,-1.02746307849884,36.8125,-1.00291204452514,37.875,-0.115474984049797,37.0625,-0.000179536931682378,-0.0217860881239175,1.54453659057617,-0.331151902675628,-0.000228971388423815,0.375456869602203,0.0851056575775146,41,0,False,-0.11155260354280272,35.03125,0.2611078268431202
1074,2022-10-26 08:35:22.236000+00:00,0.079832449555397,31.3125,-1.50995051860809,33.375,-0.668112158775329,33.75,-0.993176221847534,36.8125,-0.153705701231956,37.875,-0.26414355635643,37.0625,0.482629716396331,-0.0323918834328651,0.00163366296328604,-0.971777260303497,-0.220169678330421,0.396371752023696,0.0820523500442504,41,0,False,-0.5848759512106569,35.03125,-0.05728394844724501
1075,2022-10-26 08:35:23.240000+00:00,0.136190101504325,31.375,-1.63649749755859,33.375,-1.30174577236175,33.75,0.0778384208679199,36.8125,-0.198012053966522,37.875,0.104824177920818,37.0625,0.101185835897922,0.132211700081825,-2.66825318336486,0.368230521678924,0.000239732573390938,-0.534374177455902,0.0800134539604187,41,0,False,-0.46956710393229995,35.041666666666664,-0.43345992843145004
1076,2022-10-26 08:35:24.242000+00:00,-0.0213499590754508,31.375,-1.91186904907226,33.375,-1.6501578092575,33.75,-0.386941254138946,36.8125,0.00953743234276771,37.875,0.0273496992886066,37.0625,0.0,-0.00162212760187685,0.0040791779756546,0.000396272254874929,1.56610230582667e-21,-0.000117946590762585,0.082559585571289,41,0,False,-0.6555718233187972,35.041666666666664,0.00045589600631501574
1077,2022-10-26 08:35:25.247000+00:00,0.315795302391052,31.3125,-1.59041905403137,33.375,-0.676980197429657,33.75,-1.02737927436828,36.8125,-0.280843347311019,37.875,0.229040458798408,37.0625,0.168841689825057,-0.0818312913179397,0.0746203362941742,-1.09420478343963,0.0588273331522941,0.9419646859169,0.0826457738876342,41,0,False,-0.5051310186584776,35.03125,0.011369661738475942
1078,2022-10-26 08:35:26.257000+00:00,-0.15175475180149,31.375,-1.57077419757843,33.375,-0.773421883583068,33.75,-0.639467358589172,36.8125,-0.14093293249607,37.9375,0.0616794750094413,37.0625,5.75131416553631e-05,0.0,0.0,6.76418053723653e-19,5.57951906898779e-08,4.19868956669233e-05,0.0885037183761596,41,0,False,-0.5357786081731314,35.052083333333336,1.6592638752162826e-05
1079,2022-10-26 08:35:27.266000+00:00,-0.0820225775241851,31.3125,-1.58357608318328,33.375,-0.76794958114624,33.75,-0.667467951774597,36.8125,-0.11698730289936,37.875,-0.00673211691901087,37.0625,0.0,0.0,0.0,0.0,-4.77604555595827e-41,0.0,0.165988087654113,41,0,False,-0.5374559355744456,35.03125,-7.960075926597117e-42
1080,2022-10-26 08:35:28.270000+00:00,-0.274804145097732,31.375,-2.69313073158264,33.375,-1.34539222717285,33.75,0.152101397514343,36.8125,-0.2042977809906,37.875,-0.165328010916709,37.0625,-0.420032232999801,-0.0248032566159963,-0.0555454120039939,0.95339149236679,-0.0327281393110752,-0.548589646816253,0.0871445536613464,41,0,False,-0.7551419163743646,35.041666666666664,-0.021384532563388237
1081,2022-10-26 08:35:29.277000+00:00,1.22682547569274,31.3125,-3.82272338867187,33.375,-1.50938475131988,33.75,-1.34357702732086,36.8125,-1.16495692729949,37.9375,-0.140208095312118,37.0625,-7.42954432800374e-41,0.00603853724896907,2.49335718154907,-0.614366710186004,-0.00031677252263762,0.622819066047668,0.0864649415016174,41,0,False,-1.1256707857052464,35.041666666666664,0.41792188368951094
1082,2022-10-26 08:35:30.280000+00:00,-0.116180337965488,31.375,-2.44223380088806,33.375,-1.5150728225708,33.75,-1.2999700307846,36.8125,0.415623664855957,37.875,-0.215558499097824,37.125,0.150344029068946,-0.0238397326320409,0.00459099421277642,-0.39566221833229,-0.0859721973538398,0.222793772816658,0.0871445536613464,41,0,False,-0.8622319710751358,35.052083333333336,-0.021290892036631717
1083,2022-10-26 08:35:31.281000+00:00,-0.148695096373558,31.3125,-2.95826148986816,33.375,-1.42499232292175,33.75,-0.970077514648437,36.875,0.0159379467368125,37.875,-0.100774861872196,37.0625,-0.0232530813664197,-0.00175479776225984,0.0168458428233861,-0.0258737821131944,-0.000142513075843453,-0.00981987174600362,0.188395798206329,41,0,False,-0.931143889824548,35.041666666666664,-0.007333033873389152
1084,2022-10-26 08:35:32.286000+00:00,-0.280321568250656,31.3125,-2.53690266609191,33.375,-0.861802577972412,33.75,-0.281151592731475,36.875,0.0670621842145919,37.9375,0.138869076967239,37.125,-0.315585225820541,0.0017408977728337,-0.00591917894780635,0.166534692049026,0.0111634684726595,0.12858273088932,0.0851919054985046,41,0,False,-0.6257078573107704,35.0625,-0.0022471025974180234
1085,2022-10-26 08:35:33.286000+00:00,-0.234357118606567,31.3125,-2.70270299911499,33.375,-0.926546812057495,33.75,-0.507865190505981,36.875,-0.00772456917911768,37.9375,0.0973695069551467,37.125,-0.00101893104147166,0.0,-0.000105594423075672,-7.61632618377916e-05,0.000133821478812024,0.000276521022897213,0.0807792544364929,41,0,False,-0.7136378637515005,35.0625,-0.00013172437077931442
1086,2022-10-26 08:35:34.287000+00:00,-0.20568174123764,31.375,-2.44624328613281,33.375,-1.01032400131225,33.75,-0.425903290510177,36.875,-0.00592000549659133,37.9375,0.0465868860483169,37.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0813726782798767,41,0,False,-0.6745809064401919,35.072916666666664,0.0
1087,2022-10-26 08:35:35.296000+00:00,0.169881731271743,31.375,-1.20452666282653,33.4375,-1.39056777954101,33.75,-0.901957869529724,36.875,-0.0709436163306236,37.9375,-0.102893143892288,37.125,0.352406114339828,-0.00234973896294832,0.0133815705776214,-0.330738872289657,-0.0108441589400172,-0.0161830689758062,0.0813727378845214,42,0,False,-0.5835012234747389,35.083333333333336,0.0009453076248367812
1088,2022-10-26 08:35:36.298000+00:00,0.334550589323043,31.375,-2.64321208000183,33.4375,-1.55278372764587,33.75,-1.21915483474731,36.875,-0.493336200714111,37.9375,-0.022310085594654,37.125,-0.000388466462027281,0.00299477274529635,-0.000497248314786702,0.000730906263925135,0.0,-7.62900017434731e-05,0.193995356559753,42,0,False,-0.9327077232301221,35.083333333333336,0.00046061237177733814
1089,2022-10-26 08:35:37.315000+00:00,-0.212918192148208,31.375,-3.023442029953,33.375,-1.88972520828247,33.75,-0.271428495645523,36.875,-0.324572652578353,37.9375,0.133919894695281,37.125,-0.303162157535553,-0.0735711306333541,-0.053145058453083,0.63875138759613,0.129748225212097,-0.277525812387466,0.0813726782798767,42,0,False,-0.9313611139853788,35.072916666666664,0.010182575633128502
1090,2022-10-26 08:35:38.316000+00:00,-0.812914133071899,31.375,-3.74482107162475,33.375,-1.21688604354858,33.75,-0.270237505435943,36.875,1.36629724502563,37.9375,-0.0491400063037872,37.125,-0.00668431632220745,0.0654278621077537,0.0155983008444309,-0.110176123678684,1.12550287667545e-05,0.0448475442826747,0.0840049386024475,42,0,False,-0.7879502524932214,35.072916666666664,0.0015040870437890996
1091,2022-10-26 08:35:39.320000+00:00,0.882029712200164,31.375,-2.65064311027526,33.4375,-1.55664956569671,33.75,-1.8542423248291,36.875,-1.03210985660552,37.9375,0.197307661175727,37.125,0.116053096950054,-0.0443776398897171,0.0277180168777704,-0.582001507282257,0.0292767062783241,0.490867912769317,0.0818800330162048,42,0,False,-1.0023845806717833,35.083333333333336,0.006256097617248574
1092,2022-10-26 08:35:40.325000+00:00,-0.212078928947448,31.375,-2.36591100692749,33.4375,-1.50892353057861,33.75,-0.96513831615448,36.875,-0.0163502711802721,37.9375,-0.0578514412045478,37.125,0.012530849315226,0.0540338084101676,-0.0129776084795594,0.0282743740826845,-2.01895900886484e-07,0.00479173008352518,0.0800996422767639,42,1,False,-0.854375582498808,35.083333333333336,0.01444215858602383
1093,2022-10-26 08:35:41.325000+00:00,-0.125061675906181,31.375,-3.33886647224426,33.375,-1.43293595314025,33.75,-1.05897033214569,36.875,0.0110678281635046,37.9375,0.0152275199070572,37.125,0.0,6.45711552351713e-05,0.0,-0.000178463480551727,0.0,0.0,0.0812865495681762,42,1,False,-0.9882565142276364,35.072916666666664,-1.898205421942595e-05
1094,2022-10-26 08:35:42.325000+00:00,-0.101227104663848,31.375,-3.00995874404907,33.4375,-1.58817732334136,33.75,-1.09322881698608,36.875,-0.0135918473824858,37.9375,0.0294359140098094,37.125,0.0,0.0,0.0,6.2655166656207e-28,0.0,0.0,0.087651789188385,42,1,False,-0.9627913204021725,35.083333333333336,1.04425277760345e-28
1095,2022-10-26 08:35:51.364000+00:00,-0.10041282325983,31.4375,-3.07618260383605,33.4375,-1.57220804691314,33.8125,-1.09284925460815,36.9375,-0.000462956842966377,38.0,0.00714552029967308,37.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.088417649269104,42,0,False,-0.9724950275267439,35.135416666666664,0.0
1096,2022-10-26 08:35:53.372000+00:00,-0.138338938355445,31.375,-2.6225938796997,33.5,-1.21445631980896,33.8125,-0.550247073173523,36.9375,0.194389343261718,38.0,0.0454367622733116,37.125,-0.000120444201456848,-0.000158969240146689,0.0,0.00443345960229635,-6.94539048708975e-05,-0.000225209252675995,0.0794200301170349,42,0,False,-0.714301684250433,35.125,0.0006432305005243201
1097,2022-10-26 08:35:54.379000+00:00,-0.20376780629158,31.375,-1.36165976524353,33.5,-0.708063840866088,33.8125,-0.654534995555877,36.9375,0.122974552214145,38.0,-0.0302101969718933,37.1875,2.18399669009439e-12,0.000332625117152929,-0.000388584798201918,-0.00270720105618238,0.000187555720913223,-0.00118070421740412,0.0895184278488159,42,0,False,-0.4725436754524706,35.135416666666664,-0.0006260515385897116
1098,2022-10-26 08:35:55.376000+00:00,-0.0573730915784835,31.375,-1.48928976058959,33.5,-0.69274878501892,33.8125,-0.906897842884063,36.9375,0.348019987344741,38.0,0.195778086781501,37.125,0.0,0.000656735384836793,0.0,-0.000297784165013581,0.00116076774429529,0.00289178430102765,0.0851057171821594,42,0,False,-0.4337519009908024,35.125,0.0007352505441910254
1099,2022-10-26 08:35:56.381000+00:00,-0.0248024594038724,31.375,-1.51796793937683,33.4375,-0.71795243024826,33.8125,-0.481083273887634,36.9375,0.254302144050598,38.0,-0.00198637275025248,37.1875,0.00040222390089184,0.00578926270827651,5.68432915315497e-05,0.00114532944280654,-0.000832383055239915,0.000453845219453796,0.083239197731018,42,0,False,-0.41491505526937505,35.125,0.001169186917953387
1100,2022-10-26 08:35:57.381000+00:00,-0.105505049228668,31.4375,-3.55569052696228,33.5,-1.83204388618469,33.8125,-1.23758828639984,36.9375,0.00254372553899884,38.0,-0.00542555283755064,37.1875,0.0,-0.000112844631075859,-1.18154808603776e-07,-1.40129846432481e-45,2.69560861557401e-31,0.0,0.0896906852722168,42,0,False,-1.1222849293456718,35.145833333333336,-1.8827130980743796e-05
1101,2022-10-26 08:35:58.389000+00:00,-0.112118199467659,31.4375,-3.06359338760375,33.5,-1.79614901542663,33.8125,-1.16977775096893,37.0,-0.0158028826117515,38.0625,0.0307245887815952,37.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0896906852722168,42,0,False,-1.0211194412161875,35.166666666666664,0.0
1102,2022-10-26 08:35:59.390000+00:00,0.202997684478759,31.375,-2.30198836326599,33.4375,-1.31116867065429,33.875,-1.41914355754852,37.0,-0.1166887357831,38.0,0.14222252368927,37.1875,0.0359323062002658,-0.00574128236621618,0.00551712978631258,-0.0469512827694416,0.00247480766847729,0.0319368988275527,0.0883314609527587,42,0,False,-0.8006281865139786,35.145833333333336,0.003861429557825098
1103,2022-10-26 08:36:00.403000+00:00,1.17068207263946,31.4375,1.06005322933197,33.5,1.65676176548004,33.875,1.30414581298828,37.0,-2.62178707122802,38.0625,0.194377288222312,37.1875,0.0110973957926034,-0.0156045695766806,0.00747096771374344,-0.0667342916131019,0.00351217039860785,0.034124918282032,0.0825595259666442,42,0,False,0.46070551623900696,35.177083333333336,-0.004355568167132636
1104,2022-10-26 08:36:01.410000+00:00,-0.157507807016372,31.4375,-2.79962229728698,33.5,-1.43940210342407,33.875,-1.14613592624664,37.0,0.353377491235733,38.0,-0.0620274655520916,37.1875,4.86620957613337e-34,-0.0066499775275588,0.00360678392462432,-2.83098688669269e-05,0.0,5.86647331601852e-07,0.0870583653450012,42,1,False,-0.87521968471507,35.166666666666664,-0.0005118194707449676
1105,2022-10-26 08:36:02.419000+00:00,0.00627428013831377,31.4375,-2.63517355918884,33.5,-1.53642344474792,33.875,-1.15575909614562,37.0,0.00115716853179037,38.0,-0.054092913866043,37.1875,0.0,-8.48338240757584e-05,0.0,0.000710350694134831,0.0,0.0,0.0807793140411377,42,0,False,-0.8956695942130533,35.166666666666664,0.00010425281167651209
1106,2022-10-26 08:36:03.425000+00:00,0.0369156301021575,31.4375,-2.78451681137084,33.5,-1.72002732753753,33.875,-1.20686531066894,37.0,-0.0157062839716672,38.0625,-0.0373362638056278,37.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0845122337341308,42,0,False,-0.9545893945420746,35.177083333333336,0.0
1107,2022-10-26 08:36:04.432000+00:00,0.23184497654438,31.4375,-1.27473747730255,33.5,-1.02591609954833,33.875,-1.35729956626892,37.0,-0.229966431856155,38.0625,-0.0528431683778762,37.1875,0.00044090359006077,-0.000132288550958037,0.000636574928648769,0.000158531358465552,0.00014543933502864,0.0013927761465311,0.093337595462799,42,0,False,-0.6181529611349086,35.177083333333336,0.0004403228012961324
1108,2022-10-26 08:36:05.439000+00:00,0.147595003247261,31.4375,-1.54159498214721,33.5,-1.06001830101013,33.8125,-1.27197289466857,37.0,-0.120132610201835,38.0,0.0991290360689163,37.25,8.76818885444663e-05,0.0138266142457723,-2.36853957176208e-05,0.0081987353041768,0.000987929524853825,0.00605313386768102,0.0882453322410583,42,0,False,-0.6244991247852613,35.166666666666664,0.004855068239218465
1109,2022-10-26 08:36:06.447000+00:00,0.0273576118052005,31.4375,-2.27558541297912,33.5,-1.57050538063049,33.875,-1.06138503551483,37.0,-0.113511659204959,38.0625,-0.0547587126493454,37.1875,-0.000608401489444077,0.0123525056988,-0.00565054826438427,0.000402387202484533,-4.19011666963342e-05,-0.00055534386774525,0.0826457738876342,42,0,False,-0.8413980981955906,35.177083333333336,0.0009831163521691003
1110,2022-10-26 08:36:07.453000+00:00,0.0938840806484222,31.4375,-2.46433639526367,33.5625,-1.58068132400512,33.875,-1.65691995620727,37.0625,-0.216714531183242,38.0625,-0.0807420760393142,37.1875,3.42076923406124e-19,0.00179195113014429,-7.04017584212124e-05,-0.00518049811944365,0.0,5.69108342460822e-05,0.0850195884704589,42,0,False,-0.984251700341699,35.197916666666664,-0.0005670063189124149
1111,2022-10-26 08:36:08.458000+00:00,0.0573007762432098,31.4375,-3.47895765304565,33.5,-1.74695777893066,33.875,-1.14991819858551,37.0625,-0.0405968651175498,38.0,0.0697524398565292,37.25,0.0,-3.55397365612242e-28,0.0,0.0,0.0,0.0,0.0826457738876342,42,0,False,-1.0482295465966052,35.1875,-5.9232894268707e-29
1112,2022-10-26 08:36:09.466000+00:00,0.0369516834616661,31.4375,-3.0322515964508,33.5625,-1.58056688308715,33.875,-1.13444149494171,37.0625,-0.0331023298203945,38.0625,0.0364073440432548,37.25,5.11249576562455e-30,0.0,0.0,0.0,0.0,0.0,0.0826457738876342,42,0,False,-0.9511672127991888,35.208333333333336,8.520826276040917e-31
1113,2022-10-26 08:36:10.468000+00:00,-0.134881198406219,31.4375,0.181112751364707,33.5625,1.06106865406036,33.875,1.23107051849365,37.0625,0.0461197271943092,38.0625,0.0901130959391594,37.25,-0.000482449511764571,-0.00396443484351038,1.03897909866645e-05,0.00615498097613453,7.37430236767977e-05,0.00927305594086647,0.0888387560844421,42,1,False,0.4124339247743278,35.208333333333336,0.0018442142293982517
1114,2022-10-26 08:36:11.472000+00:00,-0.255126148462295,31.4375,-0.294050484895706,33.5625,0.900130689144134,33.875,1.33966779708862,37.0625,-0.244360268115997,38.0625,-0.126267328858375,37.1875,-0.00234322459436953,-0.000118794167065061,0.0,-0.000206766737392172,0.0,-0.000314852048177272,0.088417649269104,42,1,False,0.21999904265006345,35.197916666666664,-0.0004972729245006725
1115,2022-10-26 08:36:12.477000+00:00,-0.111151501536369,31.4375,-0.24863551557064,33.5625,0.711530685424804,33.875,1.12095856666564,37.0625,-0.247803762555122,38.0625,-0.113065674901008,37.25,0.0,0.0,0.0,0.0,0.0,-9.85225572999737e-13,0.0857853293418884,42,1,False,0.18530546625455088,35.208333333333336,-1.6420426216662285e-13
1116,2022-10-26 08:36:13.480000+00:00,-0.133669957518577,31.4375,-0.421047776937484,33.5625,0.60836911201477,33.875,1.08511269092559,37.0625,-0.194994300603866,38.0625,-0.0728516280651092,37.25,-0.000356440839823335,0.0,0.0,6.94769332767464e-05,0.0,-0.00015134633576963,0.0901118516921997,42,0,False,0.14515302330255395,35.208333333333336,-7.305170705270309e-05
1117,2022-10-26 08:36:14.485000+00:00,-0.101868286728858,31.4375,-0.285651355981826,33.5625,0.613426864147186,33.875,0.939210891723632,37.0625,-0.150779575109481,38.0625,-0.0690200254321098,37.25,0.000177788300788961,0.0,4.13312335474213e-14,0.0,0.0,0.0,0.0774673223495483,42,0,False,0.15755308543642388,35.208333333333336,2.963138347171537e-05
